,WWSH_WWSH_0,WSPD_WSPD_30min_0,WSPD_WSPD_30min_1,WSPD_WSPD_30min_2,WSPD_WSPD_30min_3
2018-02-26 12:59:00.000513,0.41999998688697815,15.9156,13.9104,14.7456,13.7448
2018-02-26 14:59:00.000516,0.4300000071525574,10.2024,10.5516,12.4092,13.0248
2018-02-26 16:59:00.000519,0.38999998569488525,11.8152,9.396,8.6436,10.6056
2018-02-26 18:59:00.000522,0.36000001430511475,10.4004,12.2436,12.3012,12.4596
2018-02-26 20:59:00.000525,0.2800000011920929,13.2732,14.5692,11.4156,9.5292
2018-02-26 22:59:00.000528,0.3199999928474426,9.8028,12.3516,13.2588,13.932
2018-02-27 00:59:00.000531,0.33000001311302185,11.5092,8.7552,8.7696,10.8144
2018-02-27 02:59:00.000534,0.3700000047683716,16.902,13.0788,13.0104,12.6756
2018-02-27 04:59:00.000537,0.36000001430511475,18.6768,18.9792,17.2332,17.1684
2018-02-27 06:59:00.000540,0.3199999928474426,5.886,12.8556,17.8668,16.866
2018-02-27 08:59:00.000543,0.20999999344348907,7.9308,9.9072,3.9708,2.7936
2018-02-27 10:59:00.000546,0.18000000715255737,14.868,14.8968,13.4424,7.6356
2018-02-27 12:59:00.000549,0.27000001072883606,14.5152,14.7312,14.166,14.1048
2018-02-27 14:59:00.000552,0.2800000011920929,14.0436,14.2848,13.1436,13.3236
2018-02-27 16:59:00.000555,0.3400000035762787,12.7908,12.942,12.1032,13.7628
2018-02-27 18:59:00.000558,0.3499999940395355,7.614,6.7572,7.4628,9.9576
2018-02-27 20:59:00.000561,0.25999999046325684,6.9372,6.948,6.6672,6.282
2018-02-27 22:59:00.000564,0.25,7.5348,6.9552,8.1,8.7912
2018-02-28 00:59:00.000567,0.23999999463558197,7.1856,5.5728,6.1308,7.0992
2018-02-28 02:59:00.000570,0.23999999463558197,4.968,2.5812,3.0564,6.3972
2018-02-28 04:59:00.000573,0.20999999344348907,13.0608,11.9916,12.3444,8.9172
2018-02-28 06:59:00.000576,0.2199999988079071,16.0632,14.6124,13.9608,14.3892
2018-02-28 08:59:00.000579,0.23999999463558197,12.4632,13.158,14.5512,14.4792
2018-02-28 10:59:00.000582,0.27000001072883606,18.522,13.752,10.6776,12.6288
2018-02-28 12:59:00.000585,0.28999999165534973,13.0608,11.9196,13.3236,16.326
2018-02-28 14:59:00.000588,0.2800000011920929,12.618,12.0024,11.2176,11.5452
2018-02-28 16:59:00.000591,0.7099999785423279,42.444,12.078,10.3248,9.3168
2018-02-28 18:59:00.000594,,20.3328,21.582,29.484,33.84
2018-02-28 20:59:00.000597,,17.4996,13.6512,15.2676,16.002
2018-02-28 22:59:00.000600,,7.2432,12.7692,16.2864,23.0436
2018-03-01 00:59:00.000603,,10.4616,12.3012,9.9396,5.1516
2018-03-01 02:59:00.000606,,6.6312,5.454,7.344,7.812
2018-03-01 04:59:00.000609,,11.6388,11.6928,12.0672,8.3916
2018-03-01 06:59:00.000612,,21.1104,21.3012,19.1052,17.5932
2018-03-01 08:59:00.000615,,16.6644,18.1512,22.9356,21.4308
2018-03-01 10:59:00.000618,,18.4536,15.9912,15.5808,14.3352
2018-03-01 12:59:00.000621,,19.3212,22.5972,22.4784,19.6884
2018-03-01 14:59:00.000624,,17.9604,15.0912,16.272,16.272
2018-03-01 16:59:00.000627,,12.96,15.21,17.3268,15.2748
2018-03-01 18:59:00.000630,,6.642,8.136,9.5292,10.8828
2018-03-01 20:59:00.000633,,9.954,10.1772,10.026,8.1576
2018-03-01 22:59:00.000636,,6.498,7.4412,10.7208,11.7072
2018-03-02 00:59:00.000639,,13.2228,7.2576,3.2112,4.6008
2018-03-02 02:59:00.000642,,24.228,21.618,23.5404,21.006
2018-03-02 04:59:00.000645,,27.8676,27.6912,26.3268,25.3584
2018-03-02 06:59:00.000648,,30.564,28.98,29.808,28.494
2018-03-02 08:59:00.000651,,4.4856,6.5376,17.0604,33.228
2018-03-02 10:59:00.000654,,7.686,7.8444,4.9788,4.9752
2018-03-02 12:59:00.000657,,11.34,10.7856,10.2384,8.1396
2018-03-02 14:59:00.000660,,13.5972,13.194,12.2544,13.2732
2018-03-02 16:59:00.000663,,20.8764,19.7496,18.36,14.2884
2018-03-02 18:59:00.000666,,12.8916,19.8144,21.8088,21.3768
2018-03-02 20:59:00.000669,,17.9676,18.6372,18.054,13.356
2018-03-02 22:59:00.000672,,18.198,12.3048,13.0068,12.0996
2018-03-03 00:59:00.000675,,19.3752,10.9944,12.2292,15.7824
2018-03-03 02:59:00.000678,,20.628,19.5552,17.4348,19.9368
2018-03-03 04:59:00.000681,,21.8988,19.1196,18.288,18.2844
2018-03-03 06:59:00.000684,,17.0568,17.0928,18.7812,20.3868
2018-03-03 08:59:00.000687,,13.7088,13.2408,12.4416,12.8844
2018-03-03 10:59:00.000690,,17.7876,19.944,11.6892,12.9312
2018-03-03 12:59:00.000693,,24.3648,29.052,21.9492,24.84
2018-03-03 14:59:00.000696,,19.9548,16.938,20.9664,22.6656
2018-03-03 16:59:00.000699,,10.71,7.686,12.0888,14.9976
2018-03-03 18:59:00.000702,,10.6416,10.8648,12.3048,9.3312
2018-03-03 20:59:00.000705,,16.812,15.9336,12.924,9.5148
2018-03-03 22:59:00.000708,,12.456,11.754,11.2644,13.6044
2018-03-04 00:59:00.000711,,10.5048,12.168,14.7888,10.2708
2018-03-04 02:59:00.000714,,6.8976,9.3204,7.326,8.4564
2018-03-04 04:59:00.000717,,13.6152,12.5784,9.72,8.0136
2018-03-04 06:59:00.000720,,9.576,11.0844,12.9096,15.2532
2018-03-04 08:59:00.000723,,6.7608,12.8736,15.1236,15.2712
2018-03-04 10:59:00.000726,,5.256,3.834,4.4532,5.9004
2018-03-04 12:59:00.000729,,8.1216,9.4248,7.8984,9.0324
2018-03-04 14:59:00.000732,,9.6876,12.312,10.4472,9.774
2018-03-04 16:59:00.000735,,10.6416,13.68,13.842,12.6072
2018-03-04 18:59:00.000738,,9.2052,11.9952,11.2608,9.8856
2018-03-04 20:59:00.000741,,3.3048,4.6548,4.3308,7.7976
2018-03-04 22:59:00.000744,,7.848,11.178,3.2472,2.7396
2018-03-05 00:59:00.000747,,8.0532,9.0108,8.5248,6.3792
2018-03-05 02:59:00.000750,,4.4388,2.0196,2.4768,5.3208
2018-03-05 04:59:00.000753,,11.5164,8.7984,3.9816,4.4748
2018-03-05 06:59:00.000756,,20.8368,20.8296,15.2388,11.088
2018-03-05 08:59:00.000759,,13.9464,21.7836,21.1572,20.0628
2018-03-05 10:59:00.000762,,12.9564,12.9204,13.9572,21.3192
2018-03-05 12:59:00.000765,,34.38,45.648,39.96,21.744
2018-03-05 14:59:00.000768,,22.032,27.6264,19.3464,24.9552
2018-03-05 16:59:00.000771,,16.8588,17.6076,17.388,17.1324
2018-03-05 18:59:00.000774,,9.0288,5.9796,9.8676,13.41
2018-03-05 20:59:00.000777,,3.6576,7.3764,8.2476,6.7356
2018-03-05 22:59:00.000780,,15.5844,14.8176,13.9032,4.9212
2018-03-06 00:59:00.000783,,12.2364,15.9624,15.8184,17.1
2018-03-06 02:59:00.000786,,21.6432,22.8168,21.7404,19.1016
2018-03-06 04:59:00.000789,,22.5864,20.826,21.9672,20.3256
2018-03-06 06:59:00.000792,,25.632,25.668,23.742,25.038
2018-03-06 08:59:00.000795,,26.2692,26.1324,26.586,26.6976
2018-03-06 10:59:00.000798,,23.8932,23.6232,23.9832,25.6824
2018-03-06 12:59:00.000801,,13.6728,17.982,20.2824,24.0876
2018-03-06 14:59:00.000804,,16.9956,17.4384,19.3788,16.5492
2018-03-06 16:59:00.000807,,18.8244,17.334,20.412,18.3492
2018-03-06 18:59:00.000810,,21.744,19.8216,21.6144,21.3804
2018-03-06 20:59:00.000813,,22.7448,20.7864,20.9088,19.602
2018-03-06 22:59:00.000816,,21.3408,20.2752,19.9008,20.0844
2018-03-07 00:59:00.000819,,17.9208,19.674,19.8108,21.7404
2018-03-07 02:59:00.000822,,23.6772,22.734,17.496,14.3856
2018-03-07 04:59:00.000825,,25.6248,24.4152,23.76,24.2316
2018-03-07 06:59:00.000828,,25.5312,25.5132,29.736,27.09
2018-03-07 08:59:00.000831,,7.8912,7.0884,25.9632,28.908
2018-03-07 10:59:00.000834,,12.3372,11.8656,11.0736,9.7092
2018-03-07 12:59:00.000837,,21.1644,20.9484,13.968,14.5188
2018-03-07 14:59:00.000840,,24.9372,25.4016,24.444,19.6812
2018-03-07 16:59:00.000843,,24.1488,25.164,25.1964,25.8192
2018-03-07 18:59:00.000846,,23.2848,25.6896,25.2072,24.5628
2018-03-07 20:59:00.000849,,25.0524,25.6392,25.254,26.5572
2018-03-07 22:59:00.000852,,25.0128,25.0308,24.966,23.8464
2018-03-08 00:59:00.000855,,25.3116,27.4464,25.866,23.832
2018-03-08 02:59:00.000858,,29.34,22.6404,21.1212,26.5392
2018-03-08 04:59:00.000861,,30.096,28.1664,28.476,28.7244
2018-03-08 06:59:00.000864,,20.5704,31.644,32.004,30.492
2018-03-08 08:59:00.000867,,26.9532,30.06,29.196,27.7056
2018-03-08 10:59:00.000870,,26.3304,26.8632,26.4672,27.1728
2018-03-08 12:59:00.000873,,24.6924,23.8572,21.4632,21.6252
2018-03-08 14:59:00.000876,,29.88,23.8572,20.1456,24.1128
2018-03-08 16:59:00.000879,,28.3644,28.1664,28.944,31.356
2018-03-08 18:59:00.000882,,29.952,29.088,28.3392,28.2564
2018-03-08 20:59:00.000885,,26.4456,26.1864,24.1632,26.6256
2018-03-08 22:59:00.000888,,29.772,28.944,25.1028,23.8356
2018-03-09 00:59:00.000891,,26.892,29.16,30.384,29.844
2018-03-09 02:59:00.000894,,17.5788,19.7424,22.1148,24.7356
2018-03-09 04:59:00.000897,,24.8436,21.6144,19.224,13.5288
2018-03-09 06:59:00.000900,,24.8904,24.9876,24.0516,25.0632
2018-03-09 08:59:00.000903,,23.3064,23.3028,21.9168,17.4672
2018-03-09 10:59:00.000906,,19.1124,19.3644,16.0452,18.756
2018-03-09 12:59:00.000909,,16.758,19.5228,19.4868,19.134
2018-03-09 14:59:00.000912,,15.2532,15.39,14.724,15.1416
2018-03-09 16:59:00.000915,,22.1652,22.8096,22.752,23.4324
2018-03-09 18:59:00.000918,,22.3668,22.3452,22.3704,22.3812
2018-03-09 20:59:00.000921,,22.4856,23.0148,23.1336,23.1372
2018-03-09 22:59:00.000924,,16.7544,20.7072,20.286,19.6632
2018-03-10 00:59:00.000927,,14.9148,15.3468,18.6876,17.2728
2018-03-10 02:59:00.000930,,13.4964,13.6116,13.7628,14.9976
2018-03-10 04:59:00.000933,,13.4712,13.104,13.158,13.5432
2018-03-10 06:59:00.000936,,18.7884,17.5032,15.2064,14.8068
2018-03-10 08:59:00.000939,,12.2832,14.3532,16.164,17.1864
2018-03-10 10:59:00.000942,,8.4744,7.8372,9.3204,10.8432
2018-03-10 12:59:00.000945,,10.026,9.5184,11.88,10.3356
2018-03-10 14:59:00.000948,,11.196,10.2204,12.0744,11.538
2018-03-10 16:59:00.000951,,12.3516,12.8088,10.6092,10.1628
2018-03-10 18:59:00.000954,,8.1288,8.8776,8.7192,9.9972
2018-03-10 20:59:00.000957,,6.6996,6.5052,8.3844,7.4376
2018-03-10 22:59:00.000960,,7.02,4.4856,4.1688,4.2768
2018-03-11 00:59:00.000963,,10.0008,6.1452,4.2084,5.0508
2018-03-11 02:59:00.000966,,4.8672,4.3164,3.9132,5.9544
2018-03-11 04:59:00.000969,,11.232,10.3752,8.3916,5.5764
2018-03-11 06:59:00.000972,,23.0796,19.6308,12.24,11.0016
2018-03-11 08:59:00.000975,,12.4056,14.7312,18.9684,21.0636
2018-03-11 10:59:00.000978,,4.9068,9.7416,12.0996,12.6468
2018-03-11 12:59:00.000981,,10.746,11.5704,9.1872,4.968
2018-03-11 14:59:00.000984,,14.9256,16.8732,13.1148,13.698
2018-03-11 16:59:00.000987,,24.3648,16.4736,8.3412,5.8824
2018-03-11 18:59:00.000990,,12.636,15.0228,13.05,15.7824
2018-03-11 20:59:00.000993,,9.144,8.0028,8.91,8.3052
2018-03-11 22:59:00.000996,,9.7812,9.1656,7.902,6.3576
2018-03-12 00:59:00.000999,,7.4988,7.7112,7.5888,8.3556
2018-03-12 02:59:00.001002,,6.3072,4.0032,5.0832,5.9652
2018-03-12 04:59:00.001005,,24.768,10.3428,8.1468,7.1856
2018-03-12 06:59:00.001008,,6.4332,9.2484,14.7528,21.312
2018-03-12 08:59:00.001011,,3.2256,4.3704,5.7276,6.4692
2018-03-12 10:59:00.001014,,13.5,18.6156,5.8536,4.896
2018-03-12 12:59:00.001017,,10.728,8.3376,10.8432,11.9304
2018-03-12 14:59:00.001020,,18.8712,21.2796,24.5016,21.0204
2018-03-12 16:59:00.001023,,7.5204,10.926,8.5968,14.022
2018-03-12 18:59:00.001026,,8.4276,9.9756,11.6964,8.9676
2018-03-12 20:59:00.001029,,14.4684,12.5892,11.0376,11.8332
2018-03-12 22:59:00.001032,,15.426,7.2684,12.6396,13.5576
2018-03-13 00:59:00.001035,,19.6236,15.84,15.9948,16.2
2018-03-13 02:59:00.001038,,19.3428,20.7288,19.9044,20.0376
2018-03-13 04:59:00.001041,,15.5808,21.7944,20.5992,16.9524
2018-03-13 06:59:00.001044,,11.9556,13.4244,16.6716,16.4916
2018-03-13 08:59:00.001047,,29.484,16.7364,13.6476,13.2876
2018-03-13 10:59:00.001050,,2.9988,5.2884,8.5536,16.524
2018-03-13 12:59:00.001053,,13.3164,9.3312,7.7256,3.5208
2018-03-13 14:59:00.001056,,18.6192,24.2424,16.8228,12.3552
2018-03-13 16:59:00.001059,,21.0744,15.3504,16.9668,18.6876
2018-03-13 18:59:00.001062,,18.7452,17.028,17.8812,22.5288
2018-03-13 20:59:00.001065,,16.56,16.0092,17.0496,18.2844
2018-03-13 22:59:00.001068,,12.6468,13.8708,12.1608,10.818
2018-03-14 00:59:00.001071,,14.2344,15.6636,14.688,14.9256
2018-03-14 02:59:00.001074,,24.462,21.528,24.1488,21.4308
2018-03-14 04:59:00.001077,,17.8452,16.3404,18.5616,18.216
2018-03-14 06:59:00.001080,,16.2108,13.8456,10.8684,11.3256
2018-03-14 08:59:00.001083,,15.0516,16.2216,13.3488,15.0336
2018-03-14 10:59:00.001086,,19.692,18.8604,16.9668,18.8136
2018-03-14 12:59:00.001089,,25.758,24.4872,22.59,21.2472
2018-03-14 14:59:00.001092,,22.4928,27.3348,28.2816,26.7624
2018-03-14 16:59:00.001095,,17.802,18.6156,17.3412,18.2196
2018-03-14 18:59:00.001098,,19.1808,18.7056,18.918,18.2448
2018-03-14 20:59:00.001101,,27.594,26.7552,23.8212,23.4396
2018-03-14 22:59:00.001104,,19.0728,21.3912,21.1824,23.274
2018-03-15 00:59:00.001107,,12.9888,13.8132,17.082,18.3492
2018-03-15 02:59:00.001110,,21.3012,16.3872,13.7808,13.4964
2018-03-15 04:59:00.001113,,20.2896,18.4212,21.0312,22.374
2018-03-15 06:59:00.001116,,20.3544,18.702,20.9736,21.6252
2018-03-15 08:59:00.001119,,16.1172,15.8364,19.8828,20.9808
2018-03-15 10:59:00.001122,,14.8752,5.706,7.56,13.1652
2018-03-15 12:59:00.001125,,23.7456,23.2776,21.4776,17.9352
2018-03-15 14:59:00.001128,,14.4792,21.1176,23.3892,21.2508
2018-03-15 16:59:00.001131,,18.1692,17.0856,16.0668,12.9384
2018-03-15 18:59:00.001134,,18.2232,14.0616,15.174,15.2892
2018-03-15 20:59:00.001137,,16.578,16.3116,15.2568,17.1972
2018-03-15 22:59:00.001140,,9.2988,10.926,11.4912,12.888
2018-03-16 00:59:00.001143,,13.896,12.906,12.8016,8.8704
2018-03-16 02:59:00.001146,,18.054,14.5692,15.7644,13.9428
2018-03-16 04:59:00.001149,,15.0516,20.4624,23.8716,26.2008
2018-03-16 06:59:00.001152,,16.0452,11.2176,34.128,19.5516
2018-03-16 08:59:00.001155,,9.756,6.1776,8.532,10.8648
2018-03-16 10:59:00.001158,,14.5512,11.8872,20.016,18.7488
2018-03-16 12:59:00.001161,,19.224,12.4668,18.054,13.9068
2018-03-16 14:59:00.001164,,22.6116,22.3164,21.186,19.2132
2018-03-16 16:59:00.001167,,34.632,40.392,33.012,23.886
2018-03-16 18:59:00.001170,,33.66,32.292,30.564,31.104
2018-03-16 20:59:00.001173,,39.132,36.468,36.576,35.316
2018-03-16 22:59:00.001176,,25.83,31.644,41.292,41.4
2018-03-17 00:59:00.001179,,28.0548,29.844,27.3168,22.9428
2018-03-17 02:59:00.001182,,55.944,52.236,53.136,36.54
2018-03-17 04:59:00.001185,,33.552,37.548,47.124,52.704
2018-03-17 06:59:00.001188,,31.968,30.492,32.184,32.436
2018-03-17 08:59:00.001191,,24.4944,23.0148,28.4364,30.276
2018-03-17 10:59:00.001194,,24.8472,21.9528,25.0056,24.9804
2018-03-17 12:59:00.001197,,30.132,31.824,29.412,30.744
2018-03-17 14:59:00.001200,,24.5916,21.6144,26.4636,28.116
2018-03-17 16:59:00.001203,,27.1188,35.82,31.752,27.7272
2018-03-17 18:59:00.001206,,14.6448,14.6916,18.2196,20.8224
2018-03-17 20:59:00.001209,,17.9784,18.7776,22.1004,20.1348
2018-03-17 22:59:00.001212,,19.1772,13.4928,17.6472,21.42
2018-03-18 00:59:00.001215,,19.6812,19.1376,19.3104,20.4012
2018-03-18 02:59:00.001218,,17.2332,17.0712,19.0152,20.1276
2018-03-18 04:59:00.001221,,12.2112,16.308,17.2908,16.7256
2018-03-18 06:59:00.001224,,23.1552,22.1832,21.9708,18.6912
2018-03-18 08:59:00.001227,,18.0504,19.9368,20.3112,22.2624
2018-03-18 10:59:00.001230,,19.3896,18.2664,19.7208,18.252
2018-03-18 12:59:00.001233,,12.7908,12.5496,15.9228,19.4868
2018-03-18 14:59:00.001236,,16.7688,14.724,14.3388,14.7924
2018-03-18 16:59:00.001239,,13.4064,14.508,14.1588,14.5584
2018-03-18 18:59:00.001242,,12.4056,10.08,8.3592,9.1044
2018-03-18 20:59:00.001245,,11.6928,13.7376,13.482,13.7592
2018-03-18 22:59:00.001248,,7.1388,7.326,7.668,10.5984
2018-03-19 00:59:00.001251,,4.5936,4.896,4.6548,5.7564
2018-03-19 02:59:00.001254,,2.2752,2.4768,4.3416,4.9788
2018-03-19 04:59:00.001257,,9.9648,6.156,6.444,4.95
2018-03-19 06:59:00.001260,,11.9304,9.8928,10.2672,11.5416
2018-03-19 08:59:00.001263,,11.7144,12.5856,14.0724,14.9148
2018-03-19 10:59:00.001266,,10.5948,10.4328,9.6408,10.9008
2018-03-19 12:59:00.001269,,7.2972,7.7184,6.5592,7.074
2018-03-19 14:59:00.001272,,6.1524,4.5,5.112,4.6548
2018-03-19 16:59:00.001275,,16.848,19.9188,27.018,23.7168
2018-03-19 18:59:00.001278,,10.9548,10.1448,8.7336,11.3724
2018-03-19 20:59:00.001281,,2.7684,4.9176,5.7528,5.9796
2018-03-19 22:59:00.001284,,5.8212,5.7276,5.8032,3.6324
2018-03-20 00:59:00.001287,,9.9036,6.3468,8.6364,10.6092
2018-03-20 02:59:00.001290,,3.7044,5.3568,4.2876,5.112
2018-03-20 04:59:00.001293,,6.696,6.4512,6.9228,4.0572
2018-03-20 06:59:00.001296,,8.748,6.48,9.9576,9.4716
2018-03-20 08:59:00.001299,,15.0084,14.0328,9.0468,8.2548
2018-03-20 10:59:00.001302,,10.1664,20.826,12.8016,14.0148
2018-03-20 12:59:00.001305,,13.1436,6.5052,11.5488,7.6968
2018-03-20 14:59:00.001308,,7.722,14.1588,16.3332,14.8032
2018-03-20 16:59:00.001311,,16.0884,21.4308,28.98,11.6568
2018-03-20 18:59:00.001314,,13.7304,6.498,8.6184,10.3536
2018-03-20 20:59:00.001317,,10.5372,12.7368,15.9516,14.9976
2018-03-20 22:59:00.001320,,12.0492,10.9044,12.1392,11.9412
2018-03-21 00:59:00.001323,,8.0496,9.4752,13.2372,13.3884
2018-03-21 02:59:00.001326,,7.0128,12.42,12.6828,13.0392
2018-03-21 04:59:00.001329,,5.7024,9.6696,8.8272,5.8932
2018-03-21 06:59:00.001332,,10.3428,12.3336,7.1892,4.914
2018-03-21 08:59:00.001335,,17.298,11.43,10.296,7.3224
2018-03-21 10:59:00.001338,,16.902,11.1348,13.3884,15.1452
2018-03-21 12:59:00.001341,,4.2876,9.0,10.152,10.1628
2018-03-21 14:59:00.001344,,12.8232,9.5688,7.1604,5.364
2018-03-21 16:59:00.001347,,9.4356,8.9208,10.2168,12.7548
2018-03-21 18:59:00.001350,,12.9852,12.1896,9.558,6.7536
2018-03-21 20:59:00.001353,,17.748,16.9668,16.6824,14.4612
2018-03-21 22:59:00.001356,,13.9212,15.1236,14.9688,16.2432
2018-03-22 00:59:00.001359,,17.9928,12.4344,12.0276,13.1076
2018-03-22 02:59:00.001362,,13.8204,18.5148,16.9056,10.1952
2018-03-22 04:59:00.001365,,12.366,6.1848,5.4504,7.632
2018-03-22 06:59:00.001368,,23.0544,18.6984,18.2592,23.166
2018-03-22 08:59:00.001371,,18.5688,23.8752,22.2012,23.58
2018-03-22 10:59:00.001374,,12.6396,13.014,12.798,13.59
2018-03-22 12:59:00.001377,,9.3672,13.7916,11.1348,15.0264
2018-03-22 14:59:00.001380,,13.9464,13.6368,13.0068,12.1608
2018-03-22 16:59:00.001383,,9.2448,8.5392,10.7964,11.4552
2018-03-22 18:59:00.001386,,12.222,13.2336,11.7612,8.6688
2018-03-22 20:59:00.001389,,13.194,13.1868,13.7664,13.4928
2018-03-22 22:59:00.001392,,9.8856,11.7936,12.87,12.5064
2018-03-23 00:59:00.001395,,8.3124,9.1728,14.6304,18.792
2018-03-23 02:59:00.001398,,20.0556,18.9684,6.1164,5.3244
2018-03-23 04:59:00.001401,,28.4256,31.104,28.332,21.5064
2018-03-23 06:59:00.001404,,11.6496,8.6652,24.084,25.272
2018-03-23 08:59:00.001407,,25.2432,24.6204,18.8784,17.2404
2018-03-23 10:59:00.001410,,25.2072,24.2172,17.9568,21.3408
2018-03-23 12:59:00.001413,,24.3144,27.144,26.3124,24.4008
2018-03-23 14:59:00.001416,,15.8328,17.4384,14.3172,17.4096
2018-03-23 16:59:00.001419,,17.19,17.4312,18.594,17.4132
2018-03-23 18:59:00.001422,,19.4976,18.7056,17.7768,16.866
2018-03-23 20:59:00.001425,,19.7928,20.646,19.494,18.1476
2018-03-23 22:59:00.001428,,23.5692,23.4036,22.9896,19.9152
2018-03-24 00:59:00.001431,,23.7024,25.6356,25.1136,25.1928
2018-03-24 02:59:00.001434,,16.8048,17.8884,20.9628,21.3228
2018-03-24 04:59:00.001437,,29.52,29.52,27.8568,25.11
2018-03-24 06:59:00.001440,,7.0488,12.4236,15.0444,15.3396
2018-03-24 08:59:00.001443,,26.6832,13.7772,11.7756,10.4364
2018-03-24 10:59:00.001446,,16.1064,22.5792,19.0332,27.8928
2018-03-24 12:59:00.001449,,18.882,17.4744,16.5636,17.262
2018-03-24 14:59:00.001452,,20.8728,13.86,17.1504,16.506
2018-03-24 16:59:00.001455,,25.1316,27.9684,28.2816,25.9344
2018-03-24 18:59:00.001458,,22.4532,22.7988,24.066,24.4512
2018-03-24 20:59:00.001461,,23.3784,22.5432,22.3344,22.4496
2018-03-24 22:59:00.001464,,28.0008,27.1476,25.9272,23.1084
2018-03-25 00:59:00.001467,,27.3312,26.2692,27.4608,27.4392
2018-03-25 02:59:00.001470,,22.6224,24.588,27.7992,27.4608
2018-03-25 04:59:00.001473,,17.406,18.0144,20.9916,22.8996
2018-03-25 06:59:00.001476,,14.148,15.0012,15.3396,17.0676
2018-03-25 08:59:00.001479,,18.0252,20.4192,17.2296,14.5152
2018-03-25 10:59:00.001482,,14.724,15.4152,16.002,15.3792
2018-03-25 12:59:00.001485,,17.2332,17.2116,15.1272,16.9092
2018-03-25 14:59:00.001488,,23.4792,24.3972,26.7912,23.9976
2018-03-25 16:59:00.001491,,27.7092,21.5532,14.4324,16.9848
2018-03-25 18:59:00.001494,,30.024,29.592,28.4364,28.422
2018-03-25 20:59:00.001497,,19.7388,28.7496,30.24,30.6
2018-03-25 22:59:00.001500,,28.5912,30.528,27.5832,22.9068
2018-03-26 00:59:00.001503,,28.5372,28.836,31.104,29.628
2018-03-26 02:59:00.001506,,26.0676,29.052,29.268,28.6092
2018-03-26 04:59:00.001509,,24.9372,34.344,28.1484,25.1676
2018-03-26 06:59:00.001512,,26.0316,28.2636,26.2944,24.4332
2018-03-26 08:59:00.001515,,17.2656,14.436,17.0316,19.6704
2018-03-26 10:59:00.001518,,12.1752,13.3668,14.9328,15.6168
2018-03-26 12:59:00.001521,,16.3476,20.9268,14.5404,13.5504
2018-03-26 14:59:00.001524,,21.0636,19.2744,16.4556,14.4288
2018-03-26 16:59:00.001527,,23.0688,24.714,23.9292,23.7636
2018-03-26 18:59:00.001530,,27.2736,24.5808,17.6904,20.0304
2018-03-26 20:59:00.001533,,27.0612,27.972,26.7228,28.2564
2018-03-26 22:59:00.001536,,19.8756,19.9728,21.7188,25.3656
2018-03-27 00:59:00.001539,,25.0416,24.2028,20.898,16.7868
2018-03-27 02:59:00.001542,,17.7444,21.0636,21.8808,24.8688
2018-03-27 04:59:00.001545,,18.1116,23.3604,13.5612,10.6416
2018-03-27 06:59:00.001548,,18.6804,18.468,20.376,21.87
2018-03-27 08:59:00.001551,,29.232,46.476,41.616,27.2232
2018-03-27 10:59:00.001554,,8.8524,16.1784,11.8584,18.6948
2018-03-27 12:59:00.001557,,8.9928,5.2668,5.5152,6.1956
2018-03-27 14:59:00.001560,,14.6556,13.6944,13.3632,8.3664
2018-03-27 16:59:00.001563,,17.6796,16.2144,14.3784,7.8624
2018-03-27 18:59:00.001566,,20.9988,22.8204,19.9908,20.2968
2018-03-27 20:59:00.001569,,13.5252,12.5208,14.3316,16.4376
2018-03-27 22:59:00.001572,,9.9144,6.0228,9.0612,12.3264
2018-03-28 00:59:00.001575,,9.918,10.2204,11.4768,11.5416
2018-03-28 02:59:00.001578,,12.0024,13.3272,11.0412,9.5652
2018-03-28 04:59:00.001581,,19.242,15.2712,15.4116,13.2588
2018-03-28 06:59:00.001584,,24.7968,24.4476,21.1176,19.656
2018-03-28 08:59:00.001587,,14.3964,18.4752,22.86,28.2276
2018-03-28 10:59:00.001590,,13.8456,14.2848,9.6552,9.6264
2018-03-28 12:59:00.001593,,20.556,19.5012,17.5536,16.0272
2018-03-28 14:59:00.001596,,14.1192,12.2832,14.4288,19.7712
2018-03-28 16:59:00.001599,,14.94,14.202,11.5056,13.4892
2018-03-28 18:59:00.001602,,6.3648,9.0468,10.566,13.6836
2018-03-28 20:59:00.001605,,14.6088,19.4616,14.7888,4.4424
2018-03-28 22:59:00.001608,,21.0528,22.5828,12.2148,13.0968
2018-03-29 00:59:00.001611,,5.0328,5.94,8.3844,12.0528
2018-03-29 02:59:00.001614,,3.4668,4.1184,3.7548,7.8588
2018-03-29 04:59:00.001617,,4.8348,2.6532,3.0528,2.3688
2018-03-29 06:59:00.001620,,10.1304,9.6408,11.5632,6.4584
2018-03-29 08:59:00.001623,,5.9832,9.2772,10.6956,14.0292
2018-03-29 10:59:00.001626,,8.7012,8.8884,11.214,8.3304
2018-03-29 12:59:00.001629,,6.3036,7.4052,9.198,7.9884
2018-03-29 14:59:00.001632,,2.97,2.4984,3.3804,3.6288
2018-03-29 16:59:00.001635,,8.4672,7.6536,9.8316,7.1568
2018-03-29 18:59:00.001638,,13.8816,8.802,8.2044,8.622
2018-03-29 20:59:00.001641,,17.9244,16.0308,14.9472,15.5268
2018-03-29 22:59:00.001644,,16.11,18.9072,19.674,17.226
2018-03-30 00:59:00.001647,,8.244,11.772,12.7044,13.5972
2018-03-30 02:59:00.001650,,4.7412,3.1644,3.5928,5.184
